School,Opponent,Date,Season,AtHome,NeutralLocation,Score,OppScore,Total,Outcome,Spread,Season.Type,GameNumber,PassCmp,PassAtt,PassPct,PassYds,PassTD,RushAtt,RushYds,RushAvg,RushTD,XPM,XPA,XPPercent,FGM,FGA,FGPercent,KickPts,Fum,Int,TotalTO,SeasonRanking,OppSeasonRanking,RankDiff,OppPassCmp,OppPassAtt,OppPassPct,OppPassYds,OppPassTD,OppRushAtt,OppRushYds,OppRushAvg,OppRushTD,OppXPM,OppXPA,OppXPPercent,OppFGM,OppFGA,OppFGPercent,OppKickPts,OppFum,OppInt,OppTotalTO
Mississippi,Louisiana State,2015-11-21,2015-16,1,0,38,17,55,W,21,Regular,11,24.916666666666668,38.416666666666664,64.77499999999999,335.5833333333333,2.5,35.583333333333336,170.16666666666666,4.7250000000000005,2.0,4.666666666666667,4.666666666666667,100.0,1.5833333333333333,2.0833333333333335,82.64166666666667,9.416666666666666,0.75,1.0833333333333333,1.8333333333333333,14.785714285714286,10.642857142857142,4.142857142857144,10.571428571428571,22.571428571428573,45.728571428571435,161.71428571428572,1.0,42.0,251.85714285714286,5.685714285714285,2.4285714285714284,3.5714285714285716,3.7142857142857144,92.85714285714286,1.7142857142857142,2.2857142857142856,84.28571428571429,8.714285714285714,0.2857142857142857,0.5714285714285714,0.8571428571428571
Oklahoma,Texas Christian,2015-11-21,2015-16,1,0,30,29,59,W,1,Regular,11,22.46153846153846,33.76923076923077,66.65384615384616,308.15384615384613,2.923076923076923,44.15384615384615,222.07692307692307,4.8538461538461535,2.4615384615384617,5.461538461538462,5.615384615384615,97.75384615384615,1.4615384615384615,1.8461538461538463,80.13076923076923,9.846153846153847,0.6923076923076923,0.6923076923076923,1.3846153846153846,12.0,5.866666666666666,6.133333333333334,26.0,41.6,62.289999999999985,351.1,2.7,43.0,215.7,5.3,1.8,3.8,3.9,96.67,2.1,2.5,85.83,10.1,0.3,1.2,1.5
Army,Rutgers,2015-11-21,2015-16,1,0,21,31,52,L,-10,Regular,11,4.5,9.666666666666666,49.11666666666667,108.5,1.0,49.0,226.33333333333334,4.616666666666667,1.6666666666666667,2.8333333333333335,2.8333333333333335,100.0,0.6666666666666666,1.1666666666666667,58.333333333333336,4.833333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,26.0,26.0,0.0,16.2,27.9,56.84000000000001,198.6,1.5,39.1,170.5,4.3100000000000005,1.3,2.6,2.9,93.34,1.1,1.5,65.0,5.9,0.4,1.0,1.4
Texas,Texas Tech,2015-11-26,2015-16,1,0,45,48,93,L,-3,Regular,11,13.125,23.125,56.55,172.5,0.625,47.75,257.125,5.400000000000001,3.0,3.625,3.75,97.9125,1.375,1.75,84.375,7.75,0.875,0.625,1.5,26.0,26.0,0.0,29.181818181818183,45.36363636363637,64.76363636363637,376.90909090909093,2.8181818181818183,37.63636363636363,213.8181818181818,5.8,3.0,5.818181818181818,5.909090909090909,95.45454545454545,1.4545454545454546,1.7272727272727273,84.0909090909091,10.181818181818182,0.5454545454545454,1.0909090909090908,1.6363636363636365
Georgia State,Troy,2015-11-27,2015-16,1,0,31,21,52,W,10,Regular,11,25.555555555555557,39.666666666666664,64.46666666666667,370.55555555555554,2.2222222222222223,33.333333333333336,106.33333333333333,2.9444444444444446,1.4444444444444444,3.6666666666666665,3.7777777777777777,97.77777777777777,1.2222222222222223,1.7777777777777777,64.82222222222222,7.333333333333333,1.1111111111111112,0.8888888888888888,2.0,26.0,26.0,0.0,21.11111111111111,37.0,57.24444444444445,245.44444444444446,1.7777777777777777,32.333333333333336,122.44444444444444,3.9555555555555557,1.3333333333333333,3.4444444444444446,3.5555555555555554,98.14444444444445,1.4444444444444444,1.8888888888888888,83.33333333333333,7.777777777777778,0.6666666666666666,1.1111111111111112,1.7777777777777777
Houston,Navy,2015-11-27,2015-16,1,0,52,31,83,W,21,Regular,12,20.454545454545453,31.363636363636363,65.29090909090908,246.8181818181818,1.8181818181818181,49.36363636363637,250.8181818181818,5.072727272727273,2.8181818181818183,5.181818181818182,5.181818181818182,100.0,1.1818181818181819,1.5454545454545454,89.39090909090909,8.727272727272727,0.5454545454545454,0.5454545454545454,1.0909090909090908,18.375,20.2,-1.8249999999999993,4.777777777777778,8.444444444444445,55.111111111111114,97.0,0.5555555555555556,56.666666666666664,325.0,5.688888888888889,4.0,4.444444444444445,4.555555555555555,97.22222222222223,1.3333333333333333,1.5555555555555556,83.33333333333333,8.444444444444445,0.5555555555555556,0.2222222222222222,0.7777777777777778
Washington,Washington State,2015-11-27,2015-16,1,0,45,10,55,W,35,Regular,12,19.6,31.6,63.93000000000001,244.1,1.3,37.3,152.0,3.97,1.7,3.6,3.6,100.0,2.0,2.5,80.0,9.6,1.0,1.1,2.1,26.0,21.5,4.5,39.25,57.083333333333336,69.06666666666668,397.0,3.25,22.416666666666668,79.91666666666667,3.5333333333333337,0.6666666666666666,3.9166666666666665,3.9166666666666665,100.0,1.5,2.0,75.0,8.416666666666666,1.0,1.0,2.0
Western Kentucky,Marshall,2015-11-27,2015-16,1,0,49,28,77,W,21,Regular,12,29.75,41.375,72.3375,409.75,3.5,35.25,169.75,4.800000000000001,2.375,5.75,5.75,100.0,1.875,2.0,87.5,11.375,0.5,0.875,1.375,26.0,26.0,0.0,21.727272727272727,36.27272727272727,59.58181818181817,240.27272727272728,2.0,37.27272727272727,172.36363636363637,4.554545454545455,1.5454545454545454,4.0,4.0,100.0,1.3636363636363635,2.090909090909091,78.7909090909091,8.090909090909092,0.9090909090909091,0.9090909090909091,1.8181818181818181
Toledo,Western Michigan,2015-11-27,2015-16,1,0,30,35,65,L,-5,Regular,12,19.0,34.36363636363637,56.36363636363637,242.0909090909091,1.7272727272727273,42.0,205.72727272727272,4.845454545454545,2.0,3.6363636363636362,3.727272727272727,97.72727272727273,1.7272727272727273,2.4545454545454546,72.72727272727273,8.818181818181818,0.2727272727272727,0.9090909090909091,1.1818181818181819,21.25,26.0,-4.75,21.5,32.5,66.75999999999999,298.6,2.2,39.4,179.3,4.24,1.8,3.5,3.8,78.57000000000001,1.6,2.0,81.67,8.3,0.8,0.8,1.6
Tulane,Tulsa,2015-11-27,2015-16,1,0,34,45,79,L,-11,Regular,12,18.0,33.0,54.225,222.75,2.125,34.375,134.875,3.8375000000000004,1.0,3.25,3.25,100.0,1.0,1.375,68.75,6.25,0.625,1.0,1.625,26.0,26.0,0.0,22.636363636363637,38.09090909090909,59.209090909090904,330.27272727272725,1.9090909090909092,46.54545454545455,188.45454545454547,4.009090909090909,2.5454545454545454,4.454545454545454,4.636363636363637,96.66363636363636,1.5454545454545454,2.272727272727273,76.36363636363636,9.090909090909092,0.7272727272727273,0.6363636363636364,1.3636363636363635
Pittsburgh,Miami (FL),2015-11-27,2015-16,1,0,24,29,53,L,-5,Regular,12,16.307692307692307,26.384615384615383,61.907692307692315,190.6153846153846,1.6153846153846154,39.15384615384615,186.84615384615384,4.923076923076923,1.4615384615384615,3.230769230769231,3.3076923076923075,96.15384615384616,1.1538461538461537,1.7692307692307692,71.15384615384616,6.6923076923076925,0.5384615384615384,0.6923076923076923,1.2307692307692308,24.0,26.0,-2.0,22.1,35.4,63.23999999999999,310.6,1.5,33.9,118.6,3.3800000000000003,1.5,3.2,3.2,100.0,2.4,2.9,80.17,10.4,0.2,0.4,0.6
Buffalo,Massachusetts,2015-11-27,2015-16,1,0,26,31,57,L,-5,Regular,12,23.555555555555557,37.44444444444444,63.300000000000004,265.8888888888889,1.3333333333333333,37.0,145.55555555555554,3.8777777777777778,1.5555555555555556,2.888888888888889,3.3333333333333335,86.3777777777778,1.4444444444444444,2.111111111111111,66.66666666666667,7.222222222222222,0.1111111111111111,1.2222222222222223,1.3333333333333333,26.0,26.0,0.0,22.444444444444443,39.55555555555556,55.12222222222222,255.33333333333334,1.3333333333333333,34.44444444444444,140.44444444444446,3.6222222222222222,1.1111111111111112,2.4444444444444446,2.5555555555555554,96.30000000000001,1.1111111111111112,1.5555555555555556,72.22222222222223,5.777777777777778,0.5555555555555556,1.1111111111111112,1.6666666666666667
San Jose State,Boise State,2015-11-27,2015-16,1,0,23,40,63,L,-17,Regular,12,19.9,29.2,68.33000000000001,219.5,1.6,41.7,189.7,4.58,1.6,3.0,3.3,91.67,1.1,1.9,55.0,6.3,0.3,0.8,1.1,26.0,22.5,3.5,25.615384615384617,40.30769230769231,65.5076923076923,309.9230769230769,1.8461538461538463,42.53846153846154,191.3846153846154,4.369230769230769,2.769230769230769,4.538461538461538,4.6923076923076925,94.61538461538461,1.9230769230769231,2.3076923076923075,87.56923076923077,10.307692307692308,0.7692307692307693,0.9230769230769231,1.6923076923076923
Oklahoma State,Oklahoma,2015-11-28,2015-16,1,0,23,58,81,L,-35,Regular,12,25.0,39.0,65.04444444444444,333.55555555555554,2.3333333333333335,38.333333333333336,145.33333333333334,3.788888888888889,1.8888888888888888,4.222222222222222,4.555555555555555,91.66666666666667,1.5555555555555556,2.111111111111111,70.36666666666666,8.88888888888889,0.4444444444444444,1.0,1.4444444444444444,14.153846153846153,12.0,2.1538461538461533,22.46153846153846,33.76923076923077,66.65384615384616,308.15384615384613,2.923076923076923,44.15384615384615,222.07692307692307,4.8538461538461535,2.4615384615384617,5.461538461538462,5.615384615384615,97.75384615384615,1.4615384615384615,1.8461538461538463,80.13076923076923,9.846153846153847,0.6923076923076923,0.6923076923076923,1.3846153846153846
Wake Forest,Duke,2015-11-28,2015-16,1,0,21,27,48,L,-6,Regular,12,20.9,36.4,57.05999999999999,251.7,1.2,35.7,119.6,3.3599999999999994,1.1,2.3,2.3,100.0,1.0,1.6,61.67,5.3,0.4,1.6,2.0,26.0,21.0,5.0,24.2,40.8,60.029999999999994,273.1,1.6,40.7,193.8,4.779999999999999,1.9,3.5,3.5,100.0,2.0,2.4,87.67,9.5,1.0,0.5,1.5
Utah State,Brigham Young,2015-11-28,2015-16,1,0,28,51,79,L,-23,Regular,12,15.75,28.625,57.599999999999994,179.875,1.25,39.75,184.75,4.5125,1.75,3.625,3.75,98.4375,1.375,2.125,75.0,7.75,0.875,0.625,1.5,26.0,22.0,4.0,25.0,42.0,59.760000000000005,307.9,2.0,31.0,121.6,3.8199999999999994,2.0,3.7,4.0,91.9,1.4,1.7,86.0,7.9,0.8,1.0,1.8
Utah,Colorado,2015-11-28,2015-16,1,0,20,14,34,W,6,Regular,12,18.363636363636363,28.181818181818183,65.4,196.0909090909091,1.3636363636363635,43.18181818181818,187.0909090909091,4.236363636363637,1.9090909090909092,3.8181818181818183,3.8181818181818183,100.0,1.8181818181818181,2.1818181818181817,88.63636363636364,9.272727272727273,0.7272727272727273,1.0,1.7272727272727273,16.142857142857142,26.0,-9.857142857142858,21.583333333333332,35.333333333333336,61.13333333333333,239.41666666666666,1.0833333333333333,42.75,163.58333333333334,3.4749999999999996,1.9166666666666667,3.0,3.0,100.0,1.4166666666666667,2.1666666666666665,65.97500000000001,7.25,0.75,0.8333333333333334,1.5833333333333333
Southern California,UCLA,2015-11-28,2015-16,1,0,40,21,61,W,19,Regular,12,22.444444444444443,32.666666666666664,69.05555555555556,273.1111111111111,2.0,39.77777777777778,183.66666666666666,4.777777777777778,2.111111111111111,4.222222222222222,4.333333333333333,94.44444444444444,1.2222222222222223,1.5555555555555556,77.77777777777777,7.888888888888889,0.2222222222222222,0.3333333333333333,0.5555555555555556,16.333333333333332,16.90909090909091,-0.5757575757575779,23.6,40.8,57.31999999999999,289.1,1.7,37.1,188.1,4.999999999999999,1.6,3.1,3.1,100.0,2.0,2.3,81.67,9.1,0.4,1.1,1.5
Syracuse,Boston College,2015-11-28,2015-16,1,0,20,17,37,W,3,Regular,12,13.909090909090908,25.636363636363637,54.627272727272725,159.36363636363637,1.7272727272727273,36.54545454545455,162.27272727272728,4.463636363636363,1.1818181818181819,3.090909090909091,3.090909090909091,100.0,1.4545454545454546,2.0,77.27272727272727,7.454545454545454,0.7272727272727273,0.8181818181818182,1.5454545454545454,26.0,26.0,0.0,7.166666666666667,19.5,34.333333333333336,104.5,0.6666666666666666,44.333333333333336,177.66666666666666,4.0,1.1666666666666667,1.8333333333333333,1.8333333333333333,100.0,0.8333333333333334,1.3333333333333333,66.66666666666667,4.333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
Stanford,Notre Dame,2015-11-28,2015-16,1,0,38,36,74,W,2,Regular,12,17.25,24.25,70.85000000000001,251.0,2.25,45.25,216.625,4.7875000000000005,2.5,4.625,4.625,100.0,1.625,1.875,84.375,9.5,0.5,0.5,1.0,13.307692307692308,8.933333333333334,4.374358974358975,18.666666666666668,30.333333333333332,62.26666666666668,275.44444444444446,1.7777777777777777,36.22222222222222,198.22222222222223,5.544444444444444,1.8888888888888888,3.111111111111111,3.2222222222222223,97.22222222222223,1.6666666666666667,1.8888888888888888,90.74444444444445,8.11111111111111,0.8888888888888888,0.8888888888888888,1.7777777777777777
South Carolina,Clemson,2015-11-28,2015-16,1,0,32,37,69,L,-5,Regular,12,16.333333333333332,30.22222222222222,53.25555555555555,212.11111111111111,1.4444444444444444,37.44444444444444,167.55555555555554,4.388888888888888,0.7777777777777778,1.7777777777777777,1.7777777777777777,100.0,2.111111111111111,3.0,68.52222222222223,8.11111111111111,0.3333333333333333,0.7777777777777778,1.1111111111111112,26.0,5.933333333333334,20.066666666666666,23.0,33.63636363636363,67.99090909090908,286.8181818181818,2.272727272727273,44.0,212.9090909090909,4.754545454545455,2.0,4.0,4.454545454545454,92.17272727272727,2.0,2.1818181818181817,92.42727272727274,10.0,0.9090909090909091,1.0909090909090908,2.0
Rutgers,Maryland,2015-11-28,2015-16,1,0,41,46,87,L,-5,Regular,12,16.2,27.9,56.84000000000001,198.6,1.5,39.1,170.5,4.3100000000000005,1.3,2.6,2.9,93.34,1.1,1.5,65.0,5.9,0.4,1.0,1.4,26.0,26.0,0.0,15.0,31.75,47.8,195.5,1.5,36.25,252.5,6.65,2.5,3.75,4.0,95.825,2.0,2.75,72.925,9.75,0.25,1.75,2.0
Rice,Charlotte,2015-11-28,2015-16,1,0,27,7,34,W,20,Regular,12,17.7,31.4,55.96,231.5,1.7,42.0,150.8,3.5,1.2,2.8,2.8,100.0,0.9,1.5,66.67,5.5,1.0,0.5,1.5,26.0,26.0,0.0,17.5,31.875,54.2,183.25,1.125,48.375,161.75,3.3249999999999997,0.875,2.25,2.25,100.0,1.25,2.25,58.3375,6.0,1.125,1.625,2.75
Old Dominion,Florida Atlantic,2015-11-28,2015-16,1,0,38,34,72,L,4,Regular,12,21.666666666666668,38.333333333333336,56.28888888888889,249.88888888888889,2.0,35.111111111111114,177.55555555555554,4.888888888888889,1.6666666666666667,3.111111111111111,3.3333333333333335,85.1888888888889,1.3333333333333333,1.7777777777777777,77.77777777777777,7.111111111111111,0.6666666666666666,0.5555555555555556,1.2222222222222223,26.0,26.0,0.0,16.5,31.1,53.379999999999995,202.2,1.0,41.5,180.8,4.35,1.4,2.5,2.5,100.0,1.7,2.5,63.839999999999996,7.6,0.7,0.8,1.5
Virginia,Virginia Tech,2015-11-28,2015-16,1,0,20,23,43,L,-3,Regular,12,20.636363636363637,34.45454545454545,60.04545454545455,227.27272727272728,1.6363636363636365,35.0,144.9090909090909,4.054545454545454,0.9090909090909091,2.5454545454545454,2.6363636363636362,95.45454545454545,1.5454545454545454,2.0,65.15454545454546,7.181818181818182,0.45454545454545453,1.5454545454545454,2.0,26.0,26.0,0.0,16.90909090909091,29.727272727272727,57.1909090909091,221.27272727272728,1.8181818181818181,42.36363636363637,147.0,3.4181818181818184,1.1818181818181819,3.0,3.090909090909091,96.97272727272728,1.9090909090909092,2.6363636363636362,65.15454545454546,8.727272727272727,0.5454545454545454,1.1818181818181819,1.7272727272727273
North Carolina State,North Carolina,2015-11-28,2015-16,1,0,34,45,79,L,-11,Regular,12,19.6,33.1,59.65000000000001,214.4,1.6,40.1,212.7,5.2700000000000005,2.7,4.3,4.4,98.33,0.7,1.4,45.0,6.4,0.5,0.4,0.9,26.0,13.5,12.5,18.272727272727273,28.636363636363637,64.34545454545454,260.90909090909093,2.1818181818181817,38.72727272727273,225.63636363636363,5.845454545454545,3.090909090909091,5.090909090909091,5.090909090909091,100.0,1.5454545454545454,1.8181818181818181,87.88181818181819,9.727272727272727,0.7272727272727273,0.36363636363636365,1.0909090909090908
Louisiana State,Texas A&M,2015-11-28,2015-16,1,0,19,7,26,W,12,Regular,12,10.571428571428571,22.571428571428573,45.728571428571435,161.71428571428572,1.0,42.0,251.85714285714286,5.685714285714285,2.4285714285714284,3.5714285714285716,3.7142857142857144,92.85714285714286,1.7142857142857142,2.2857142857142856,84.28571428571429,8.714285714285714,0.2857142857142857,0.5714285714285714,0.8571428571428571,10.642857142857142,16.0,-5.357142857142858,20.77777777777778,36.111111111111114,58.21111111111111,271.0,1.8888888888888888,38.333333333333336,172.66666666666666,4.155555555555556,0.7777777777777778,2.7777777777777777,2.7777777777777777,100.0,2.2222222222222223,3.111111111111111,61.56666666666667,9.444444444444445,0.4444444444444444,1.2222222222222223,1.6666666666666667
Louisiana Tech,Southern Mississippi,2015-11-28,2015-16,1,0,24,58,82,L,-34,Regular,12,23.2,37.9,61.53000000000001,312.6,1.9,32.8,157.6,4.619999999999999,2.1,4.4,4.4,100.0,1.6,2.0,79.67,9.2,0.9,1.1,2.0,26.0,26.0,0.0,25.444444444444443,40.55555555555556,63.71111111111111,359.1111111111111,2.5555555555555554,35.22222222222222,152.44444444444446,4.0888888888888895,2.2222222222222223,4.666666666666667,5.0,93.67777777777778,1.3333333333333333,2.0,64.8111111111111,8.666666666666666,0.8888888888888888,1.0,1.8888888888888888
Kentucky,Louisville,2015-11-28,2015-16,1,0,24,38,62,L,-14,Regular,12,19.666666666666668,35.666666666666664,54.23333333333334,211.0,0.16666666666666666,37.0,206.66666666666666,5.416666666666667,2.6666666666666665,3.1666666666666665,3.1666666666666665,100.0,1.8333333333333333,2.3333333333333335,79.16666666666667,8.666666666666666,0.5,1.3333333333333333,1.8333333333333333,26.0,26.0,0.0,17.25,31.166666666666668,54.458333333333336,239.91666666666666,1.5,38.416666666666664,177.0,4.366666666666667,1.9166666666666667,3.5833333333333335,3.6666666666666665,97.91666666666667,1.25,1.75,75.0,7.333333333333333,0.9166666666666666,1.1666666666666667,2.0833333333333335
Idaho,Texas State,2015-11-28,2015-16,1,0,38,31,69,W,7,Regular,12,24.818181818181817,39.18181818181818,63.290909090909096,291.72727272727275,1.5454545454545454,39.0,144.9090909090909,3.5727272727272723,1.7272727272727273,3.090909090909091,3.1818181818181817,90.9090909090909,2.090909090909091,2.4545454545454546,88.7909090909091,9.363636363636363,0.7272727272727273,1.0909090909090908,1.8181818181818181,26.0,26.0,0.0,20.77777777777778,36.22222222222222,56.45555555555555,215.44444444444446,1.2222222222222223,39.0,186.66666666666666,4.855555555555555,1.4444444444444444,2.2222222222222223,2.6666666666666665,83.88888888888889,1.2222222222222223,1.8888888888888888,68.52222222222223,5.888888888888889,0.4444444444444444,1.1111111111111112,1.5555555555555556
Georgia Tech,Georgia,2015-11-28,2015-16,1,0,7,13,20,L,-6,Regular,12,6.857142857142857,17.714285714285715,39.128571428571426,120.0,1.1428571428571428,48.285714285714285,220.85714285714286,4.7,1.2857142857142858,2.4285714285714284,2.4285714285714284,100.0,1.0,1.5714285714285714,57.142857142857146,5.428571428571429,0.7142857142857143,1.1428571428571428,1.8571428571428572,17.25,12.75,4.5,15.444444444444445,24.88888888888889,63.5,191.22222222222223,1.0,37.55555555555556,208.55555555555554,5.566666666666667,1.8888888888888888,3.3333333333333335,3.3333333333333335,100.0,1.4444444444444444,2.2222222222222223,70.3777777777778,7.666666666666667,0.8888888888888888,0.3333333333333333,1.2222222222222223
Georgia Southern,South Alabama,2015-11-28,2015-16,1,0,55,17,72,W,38,Regular,11,4.9,10.8,45.34,62.8,0.2,54.0,355.9,6.469999999999999,4.0,4.3,4.4,98.57000000000001,1.5,1.9,70.0,8.8,0.9,0.6,1.5,26.0,26.0,0.0,14.0,27.88888888888889,50.37777777777777,178.77777777777777,1.1111111111111112,41.55555555555556,164.44444444444446,3.7333333333333334,1.5555555555555556,2.888888888888889,2.888888888888889,100.0,1.3333333333333333,1.6666666666666667,85.1888888888889,6.888888888888889,0.6666666666666666,1.3333333333333333,2.0
Fresno State,Colorado State,2015-11-28,2015-16,1,0,31,34,65,L,-3,Regular,12,18.714285714285715,37.142857142857146,51.44285714285714,190.85714285714286,1.4285714285714286,34.142857142857146,154.42857142857142,4.385714285714286,1.5714285714285714,2.4285714285714284,2.7142857142857144,88.10000000000001,1.1428571428571428,1.7142857142857142,78.57142857142857,5.857142857142857,0.7142857142857143,1.2857142857142858,2.0,26.0,26.0,0.0,17.2,29.1,60.339999999999996,216.3,1.9,39.8,180.7,4.55,1.3,3.1,3.4,93.56,1.2,1.6,80.0,6.7,1.0,1.2,2.2
East Carolina,Cincinnati,2015-11-28,2015-16,1,0,16,19,35,L,-3,Regular,12,29.88888888888889,43.77777777777778,68.35555555555555,306.22222222222223,1.7777777777777777,30.22222222222222,103.0,3.3,1.2222222222222223,3.111111111111111,3.2222222222222223,94.44444444444444,1.1111111111111112,1.4444444444444444,66.66666666666667,6.444444444444445,0.6666666666666666,0.5555555555555556,1.2222222222222223,26.0,26.0,0.0,26.727272727272727,42.27272727272727,64.10909090909091,359.45454545454544,2.272727272727273,42.0,197.27272727272728,4.618181818181818,2.1818181818181817,4.181818181818182,4.2727272727272725,95.45454545454545,1.9090909090909092,2.4545454545454546,76.21818181818183,9.909090909090908,0.9090909090909091,1.5454545454545454,2.4545454545454546
California,Arizona State,2015-11-28,2015-16,1,0,48,46,94,W,2,Regular,12,27.1,43.7,62.36,375.8,3.2,34.5,167.2,4.859999999999999,1.4,4.1,4.2,98.57000000000001,1.6,1.9,80.0,8.9,0.6,1.1,1.7,22.0,16.0,6.0,24.166666666666668,40.083333333333336,60.64166666666666,288.5833333333333,2.1666666666666665,42.083333333333336,185.25,4.258333333333334,1.5833333333333333,4.0,4.0,100.0,1.8333333333333333,2.4166666666666665,75.55833333333334,9.5,0.8333333333333334,0.75,1.5833333333333333
Auburn,Alabama,2015-11-28,2015-16,1,0,13,29,42,L,-16,Regular,12,14.25,25.375,57.29999999999999,189.75,0.625,44.0,181.625,4.1,2.125,2.625,2.625,100.0,2.25,2.625,83.3375,9.375,0.5,0.5,1.0,13.5,5.733333333333333,7.766666666666667,19.666666666666668,30.0,67.225,221.08333333333334,1.4166666666666667,42.666666666666664,197.83333333333334,4.716666666666667,2.1666666666666665,4.166666666666667,4.166666666666667,100.0,1.6666666666666667,2.25,70.83333333333333,9.166666666666666,0.5,0.8333333333333334,1.3333333333333333
Mississippi State,Mississippi,2015-11-28,2015-16,1,0,27,38,65,L,-11,Regular,12,26.7,39.5,67.33,305.7,2.5,31.3,132.0,4.15,1.3,4.0,4.1,98.57000000000001,1.2,1.5,81.67,7.6,1.0,0.3,1.3,22.8,14.785714285714286,8.014285714285714,24.916666666666668,38.416666666666664,64.77499999999999,335.5833333333333,2.5,35.583333333333336,170.16666666666666,4.7250000000000005,2.0,4.666666666666667,4.666666666666667,100.0,1.5833333333333333,2.0833333333333335,82.64166666666667,9.416666666666666,0.75,1.0833333333333333,1.8333333333333333
Louisiana-Monroe,New Mexico State,2015-12-05,2015-16,1,0,42,35,77,W,7,Regular,13,21.5,38.166666666666664,55.24999999999999,252.16666666666666,2.5,32.0,114.16666666666667,3.566666666666667,0.8333333333333334,3.6666666666666665,3.6666666666666665,100.0,1.1666666666666667,1.8333333333333333,72.21666666666667,7.166666666666667,0.6666666666666666,1.0,1.6666666666666667,26.0,26.0,0.0,19.571428571428573,37.57142857142857,51.25714285714286,265.2857142857143,2.0,39.0,191.57142857142858,5.028571428571429,1.4285714285714286,3.0,3.7142857142857144,80.95714285714287,0.8571428571428571,1.5714285714285714,35.714285714285715,5.571428571428571,0.7142857142857143,1.0,1.7142857142857142
Houston,Temple,2015-12-05,2015-16,1,0,24,13,37,W,11,Regular,13,20.454545454545453,31.363636363636363,65.29090909090908,246.8181818181818,1.8181818181818181,49.36363636363637,250.8181818181818,5.072727272727273,2.8181818181818183,5.181818181818182,5.181818181818182,100.0,1.1818181818181819,1.5454545454545454,89.39090909090909,8.727272727272727,0.5454545454545454,0.5454545454545454,1.0909090909090908,18.375,22.857142857142858,-4.482142857142858,18.6,32.8,58.65000000000001,231.3,1.4,35.3,145.8,4.0600000000000005,1.6,3.1,3.1,100.0,1.9,2.3,89.33,8.8,0.5,0.6,1.1
Baylor,Texas,2015-12-05,2015-16,1,0,17,23,40,L,-6,Regular,12,19.25,32.125,59.3,293.0,3.0,56.875,340.75,5.8,3.25,6.125,6.125,100.0,1.0,1.75,60.4125,9.125,0.875,1.0,1.875,5.466666666666667,26.0,-20.53333333333333,13.125,23.125,56.55,172.5,0.625,47.75,257.125,5.400000000000001,3.0,3.625,3.75,97.9125,1.375,1.75,84.375,7.75,0.875,0.625,1.5
Kansas State,West Virginia,2015-12-05,2015-16,1,0,24,23,47,W,1,Regular,12,13.272727272727273,27.181818181818183,49.627272727272725,194.1818181818182,1.1818181818181819,42.0,167.36363636363637,3.963636363636364,2.6363636363636362,4.0,4.0,100.0,1.6363636363636365,1.7272727272727273,90.9090909090909,8.909090909090908,0.5454545454545454,0.8181818181818182,1.3636363636363635,26.0,21.0,5.0,17.846153846153847,33.0,55.8923076923077,251.46153846153845,2.0,47.92307692307692,228.23076923076923,4.7,1.9230769230769231,4.076923076923077,4.153846153846154,98.46153846153847,1.6153846153846154,2.1538461538461537,75.0,8.923076923076923,0.5384615384615384,1.1538461538461537,1.6923076923076923
South Alabama,Appalachian State,2015-12-05,2015-16,1,0,27,34,61,L,-7,Regular,12,14.0,27.88888888888889,50.37777777777777,178.77777777777777,1.1111111111111112,41.55555555555556,164.44444444444446,3.7333333333333334,1.5555555555555556,2.888888888888889,2.888888888888889,100.0,1.3333333333333333,1.6666666666666667,85.1888888888889,6.888888888888889,0.6666666666666666,1.3333333333333333,2.0,26.0,26.0,0.0,11.75,20.75,55.487500000000004,173.125,2.25,46.375,277.375,6.1,1.875,4.5,4.5,100.0,1.625,1.75,93.75,9.375,0.625,0.875,1.5
Arkansas State,Texas State,2015-12-05,2015-16,1,0,55,17,72,W,38,Regular,12,15.125,28.5,54.599999999999994,209.875,1.75,44.375,191.25,4.012499999999999,2.0,4.5,4.625,98.4375,1.375,1.75,68.75,8.625,0.75,1.125,1.875,26.0,26.0,0.0,20.77777777777778,36.22222222222222,56.45555555555555,215.44444444444446,1.2222222222222223,39.0,186.66666666666666,4.855555555555555,1.4444444444444444,2.2222222222222223,2.6666666666666665,83.88888888888889,1.2222222222222223,1.8888888888888888,68.52222222222223,5.888888888888889,0.4444444444444444,1.1111111111111112,1.5555555555555556
San Diego State,Air Force,2015-12-05,2015-16,1,0,27,24,51,W,3,Regular,13,9.7,16.3,61.120000000000005,136.1,1.2,49.0,258.8,5.2299999999999995,2.6,4.3,4.3,100.0,1.7,2.2,78.34,9.4,0.5,0.1,0.6,26.0,26.0,0.0,5.777777777777778,11.222222222222221,50.72222222222222,115.33333333333333,0.8888888888888888,61.666666666666664,352.55555555555554,5.688888888888889,3.6666666666666665,4.555555555555555,4.777777777777778,94.07777777777778,1.3333333333333333,1.6666666666666667,72.22222222222223,8.555555555555555,0.4444444444444444,0.6666666666666666,1.1111111111111112
