AtHome,Spread,GameNumber,RankDiff,Conference,OppConference,PassYdsDiff,RushAttDiff,RushYdsDiff,XPMDiff,XPADiff,TotalTODiff,EnrollmentDiff
1,-2,2,0.0,Independent,Sun Belt,-105.2698412698412,5.666666666666664,85.23809523809524,-0.6666666666666665,-0.06349206349206415,-0.2857142857142858,-30900
1,-8,2,3.1428571428571423,American,American,128.15454545454543,6.700000000000002,51.47272727272727,1.0818181818181816,1.1727272727272724,1.3545454545454545,6000
1,-19,2,0.0,Mountain West,MAC,-38.6,11.0,63.1,-0.5,-0.2999999999999998,0.0,-7900
1,-3,2,0.0,Mountain West,Big Ten,-0.033333333333274595,3.466666666666661,19.033333333333328,0.6555555555555554,0.9555555555555552,0.6444444444444446,-14000
1,7,2,-12.545454545454545,SEC,American,-95.22222222222223,7.111111111111121,21.888888888888868,-0.44444444444444464,-0.11111111111111116,0.2222222222222221,27000
1,5,2,0.0,American,Independent,80.68181818181819,-11.545454545454547,-89.24242424242418,-1.1060606060606055,-0.9242424242424244,-0.15151515151515116,27900
1,-14,2,15.9,Big 12,Big Ten,23.847222222222285,-3.3333333333333433,-2.9722222222222565,0.125,-0.20833333333333304,0.375,400
1,-32,2,5.833333333333332,Big 12,American,-97.38571428571431,-3.3142857142857167,-30.928571428571416,-2.357142857142857,-2.071428571428572,0.6571428571428568,6200
1,-3,2,7.625,ACC,American,-6.901515151515183,-10.946969696969711,-73.81818181818181,-1.5984848484848486,-1.5151515151515151,0.9924242424242422,-20100
1,-24,2,6.75,Mountain West,Pac-12,-108.66666666666669,1.7777777777777717,-2.3333333333333433,-1.4444444444444442,-1.5555555555555554,-1.0,-23600
1,26,2,0.0,Sun Belt,MAC,-235.8,14.6,176.59999999999997,0.7999999999999998,0.6000000000000005,-0.10000000000000007,3500
1,-3,3,20.066666666666666,ACC,ACC,-46.90151515151518,-5.583333333333344,-35.90909090909091,-0.41666666666666696,-0.7878787878787876,0.08333333333333304,-2400
1,24,3,-10.0,Pac-12,Mountain West,162.6833333333333,-4.616666666666667,-80.85000000000002,0.10000000000000007,0.10000000000000007,0.08333333333333326,25500
1,-6,3,-9.052380952380952,SEC,SEC,-114.50000000000004,7.0833333333333215,27.666666666666625,-0.5,-0.5,-0.5,15300
1,17,3,-4.5,Pac-12,Mountain West,219.4,-24.58333333333333,-149.68333333333334,1.5166666666666666,1.3166666666666664,0.0,18200
1,-11,3,-7.0,SEC,Big 12,-97.48051948051943,2.792207792207797,-7.246753246753258,-1.103896103896103,-1.1948051948051948,-0.9220779220779222,-10400
1,-21,3,9.857142857142858,Mountain West,Pac-12,-5.233766233766231,-9.038961038961032,-32.66233766233768,-1.389610389610389,-1.103896103896103,0.2727272727272727,-8000
1,-3,3,5.833333333333332,MAC,American,103.61428571428564,-1.3142857142857167,-9.928571428571416,1.2142857142857135,1.3571428571428577,-0.7714285714285714,1500
1,-9,3,2.6000000000000014,ACC,Big Ten,132.10000000000002,-8.299999999999997,-9.299999999999985,1.2000000000000002,1.0,0.30000000000000004,-5300
1,-11,3,0.0,MAC,MAC,6.799999999999982,-0.6000000000000014,16.599999999999994,0.6999999999999997,0.6000000000000001,0.7,-2200
1,32,3,-13.25,SEC,SEC,-20.888888888888854,0.1111111111111356,41.000000000000064,1.5555555555555554,1.5555555555555554,0.11111111111111116,-11900
1,3,3,0.0,Big Ten,C-USA,-108.29545454545456,11.75,49.43181818181819,-1.5681818181818183,-1.204545454545454,-0.1931818181818179,23400
1,3,3,-13.9,Big Ten,ACC,12.162393162393158,4.179487179487197,4.3760683760684165,-0.2307692307692317,0.02564102564102555,-0.23076923076923084,4400
1,6,3,0.0,Big 12,C-USA,-118.41818181818184,9.200000000000003,9.76363636363638,-0.4000000000000004,-0.4000000000000004,-0.6363636363636365,9300
1,14,3,0.0,Pac-12,Mountain West,64.225,-2.450000000000003,-32.75,-0.024999999999999908,-0.1499999999999999,0.6000000000000001,18500
1,-3,3,0.0,Independent,ACC,-143.2,13.299999999999995,106.73333333333328,0.5333333333333332,0.5333333333333332,-0.6666666666666667,-3800
1,-10,3,3.025641025641024,Pac-12,Pac-12,22.11111111111109,-5.472222222222222,-32.95833333333337,-0.40277777777777946,-0.29166666666666696,-0.4444444444444444,29200
1,7,3,-4.75,MAC,Big 12,15.465909090909092,2.0,17.47727272727272,0.5113636363636362,0.6022727272727271,-0.1931818181818179,-10300
1,24,2,-5.8000000000000025,American,American,-209.22222222222226,26.444444444444446,222.0,1.3333333333333344,1.333333333333332,-0.4444444444444445,-24500
1,14,3,-14.0,Big 12,American,-22.11888111888112,-2.391608391608401,33.62237762237763,1.0069930069930075,0.9790209790209792,0.020979020979021046,24200
1,8,3,-8.316666666666666,Independent,ACC,155.44444444444446,-12.063492063492069,-22.634920634920608,0.6825396825396828,0.7936507936507939,-0.07936507936507907,-20400
1,-14,2,0.0,C-USA,C-USA,-75.75,-4.25,30.574999999999992,-0.9249999999999998,-0.9249999999999998,0.75,32300
1,34,3,-12.5,ACC,Big Ten,4.353535353535335,4.838383838383841,68.30303030303028,1.7575757575757578,1.7575757575757578,-0.3535353535353536,-21400
1,1,3,-5.09090909090909,Pac-12,Independent,-18.79999999999995,6.100000000000001,66.5,-0.6000000000000001,-0.8999999999999999,-0.30000000000000004,11800
1,3,3,-4.25,SEC,American,-28.581818181818193,0.14545454545454814,5.709090909090918,0.07272727272727275,-0.10909090909090867,0.2181818181818178,-2200
1,-4,3,0.0,MAC,American,-162.25454545454545,-4.799999999999997,-58.47272727272727,-2.1818181818181817,-2.0727272727272723,-1.054545454545455,-21700
1,-2,2,3.1428571428571423,Independent,American,24.033333333333275,-0.8555555555555543,-5.355555555555553,-0.6555555555555554,-0.5444444444444438,0.5666666666666667,-9400
1,33,3,-11.444444444444445,Pac-12,Sun Belt,-106.75555555555547,15.366666666666667,204.66666666666669,1.933333333333333,1.8222222222222217,-0.8999999999999999,-30100
1,-27,3,0.0,Big Ten,ACC,42.72727272727272,-4.530303030303031,-2.6666666666666567,0.33333333333333304,0.2424242424242413,0.2727272727272727,10000
1,-7,3,0.0,Mountain West,Sun Belt,-42.67777777777775,7.444444444444429,94.35555555555555,1.4111111111111108,1.4111111111111108,-1.4,19800
1,3,3,0.0,ACC,MAC,-163.23636363636362,4.24545454545455,61.472727272727276,0.3909090909090915,0.3909090909090915,0.24545454545454534,1200
1,-1,3,4.0,Big 12,Pac-12,-203.3,13.25,89.92500000000003,-0.4749999999999997,-0.4500000000000002,-0.2,9300
1,17,3,-10.0,SEC,Mountain West,101.44444444444444,-4.55555555555555,-39.66666666666666,0.11111111111111116,0.0,1.1111111111111112,47800
1,3,3,0.0,ACC,Big Ten,43.67692307692311,-4.253846153846148,-61.40000000000001,-0.1846153846153844,-0.3384615384615381,-1.4769230769230766,-8500
1,7,4,-5.833333333333332,American,American,-24.354545454545413,0.6000000000000014,-22.77272727272728,0.31818181818181834,0.2272727272727275,-1.2545454545454546,-24500
1,-18,4,12.692307692307693,Pac-12,Pac-12,-79.85714285714286,-5.107142857142854,-7.053571428571445,-2.482142857142857,-2.482142857142857,0.2857142857142858,14400
1,-42,4,3.5,ACC,Mountain West,-82.65034965034955,-7.53846153846154,-46.47552447552454,-1.9930069930069931,-2.0559440559440567,0.3076923076923077,-1100
1,-6,4,4.0,Pac-12,Pac-12,-131.70000000000002,2.799999999999997,-15.199999999999989,-0.4999999999999996,-0.6000000000000001,0.4000000000000001,5400
1,3,4,0.0,ACC,MAC,-116.1,-3.4666666666666544,-38.63333333333338,-2.0666666666666664,-2.2666666666666666,-0.4666666666666668,-5300
1,-3,4,0.0,MAC,Mountain West,96.33333333333336,-5.8888888888888875,-66.77777777777774,0.22222222222222232,0.5555555555555554,0.7777777777777777,9900
1,2,4,0.0,Big Ten,C-USA,-62.8888888888889,-2.2222222222222285,27.7777777777778,0.0,0.0,-0.8888888888888886,29300
1,10,4,0.0,C-USA,C-USA,50.350000000000016,0.7999999999999972,47.475,1.0250000000000004,0.5250000000000004,0.75,-44400
1,20,4,-20.666666666666668,Big Ten,MAC,-95.9636363636364,8.972727272727274,66.83636363636363,1.0272727272727271,1.1181818181818173,-0.30000000000000004,28600
1,-7,4,0.0,ACC,Big Ten,-49.75454545454545,-11.299999999999995,-99.58181818181819,-1.8818181818181816,-2.245454545454546,0.8181818181818179,-35600
1,8,4,0.0,Big Ten,C-USA,-92.18803418803431,2.9316239316239248,27.55555555555555,-1.2820512820512824,-1.4615384615384617,0.1880341880341878,11300
1,5,4,-7.600000000000001,Big Ten,MAC,-68.4,12.4,53.19999999999999,0.09999999999999963,0.20000000000000015,-0.10000000000000007,-1300
1,3,4,23.73333333333333,Big Ten,MAC,-8.266666666666707,-8.966666666666663,-47.33333333333334,-1.0555555555555554,-1.0555555555555554,0.05555555555555558,12900
1,3,4,23.73333333333333,Big Ten,Big Ten,-8.266666666666707,-8.966666666666663,-47.33333333333334,-1.0555555555555554,-1.0555555555555554,0.05555555555555558,-20300
1,11,4,-11.214285714285712,SEC,SEC,119.98333333333332,-5.016666666666667,3.1666666666666567,2.666666666666667,2.666666666666667,-0.3666666666666669,10100
1,26,4,0.0,Mountain West,Mountain West,28.642857142857142,7.557142857142857,35.27142857142857,0.5714285714285716,0.5857142857142854,-0.8999999999999999,7800
1,-50,4,0.0,Sun Belt,ACC,-35.622222222222256,1.4555555555555701,-48.25555555555553,-1.4111111111111108,-1.5111111111111115,1.1,-20400
1,-10,4,15.357142857142858,ACC,Sun Belt,-2.3506493506493484,-5.454545454545452,-89.58441558441557,-0.4805194805194804,-0.6233766233766218,0.6883116883116883,3700
1,-10,4,15.357142857142858,ACC,SEC,-2.3506493506493484,-5.454545454545452,-89.58441558441557,-0.4805194805194804,-0.6233766233766218,0.6883116883116883,-7900
1,-3,4,11.846153846153848,Big 12,Big 12,-161.0555555555556,9.416666666666664,111.79166666666666,-0.5972222222222205,-0.8055555555555545,0.05555555555555558,26500
1,-3,4,20.133333333333333,Big 12,Big 12,25.809090909090852,-5.363636363636368,-1.881818181818176,2.0181818181818176,2.0090909090909093,0.13636363636363644,27800
1,30,4,-4.75,MAC,Sun Belt,32.21590909090909,-2.375,14.47727272727272,-0.8636363636363638,-0.8977272727272729,-0.6931818181818179,1100
1,-2,4,0.0,C-USA,Mountain West,-15.522222222222295,4.422222222222224,-4.477777777777732,-0.4333333333333336,-0.28888888888888875,0.022222222222222143,-3100
1,11,5,0.0,American,ACC,48.85454545454542,8.100000000000001,78.6727272727273,0.9818181818181816,1.0727272727272723,1.8545454545454545,28700
1,17,5,-4.0,Independent,American,118.7181818181818,-6.454545454545452,-15.4909090909091,1.9727272727272729,2.0909090909090917,0.6181818181818179,1400
1,-7,4,5.833333333333332,American,American,-144.73636363636362,4.036363636363632,77.8636363636364,-0.2272727272727275,-0.1363636363636367,0.07272727272727275,29200
1,-6,5,0.0,MAC,MAC,-172.82539682539678,-4.285714285714286,-19.015873015873037,-2.8253968253968247,-2.5238095238095246,0.9047619047619048,8500
1,10,5,0.0,MAC,MAC,102.00000000000004,-15.5,-115.5,-1.1999999999999995,-1.3999999999999997,-0.5,1700
1,2,4,-3.0,ACC,Independent,11.373737373737354,7.777777777777778,14.686868686868651,0.8888888888888888,1.2323232323232318,0.22222222222222232,12700
1,-17,5,11.444444444444445,Pac-12,Pac-12,-24.383333333333386,-5.950000000000002,-147.41666666666666,-2.6,-2.6,0.4833333333333332,10500
1,-14,5,4.75,MAC,MAC,-32.69090909090909,-5.399999999999999,-55.82727272727272,-1.436363636363636,-1.4272727272727272,0.11818181818181794,-600
1,-28,5,7.0166666666666675,SEC,SEC,-29.86111111111103,-5.111111111111086,10.722222222222314,-0.8333333333333339,-0.8333333333333339,-0.11111111111111094,-300
1,-7,5,3.75,ACC,ACC,-140.9090909090909,9.558441558441565,-4.779220779220765,-2.6623376623376624,-2.6623376623376624,0.7662337662337659,2900
1,1,5,0.0,Big Ten,Big Ten,-10.367521367521306,-4.2649572649572605,-22.666666666666657,-0.05128205128205154,-0.2051282051282053,-0.6324786324786322,25400
1,25,4,0.0,Big 12,Big 12,-11.089285714285694,0.7142857142857153,44.678571428571416,0.9821428571428572,0.6964285714285716,-0.4821428571428568,5700
1,-20,4,0.0,Sun Belt,Sun Belt,189.36666666666665,-22.0,-241.73333333333332,-0.6333333333333333,-0.7333333333333338,0.16666666666666674,-17600
1,22,5,-15.357142857142858,Sun Belt,MAC,-54.48571428571425,6.0,85.35714285714286,0.6714285714285722,0.8142857142857136,-1.1428571428571428,-1100
1,22,5,-15.357142857142858,SEC,MAC,-54.48571428571425,6.0,85.35714285714286,0.6714285714285722,0.8142857142857136,-1.1428571428571428,10500
1,-4,5,0.0,C-USA,SEC,103.84444444444452,-4.488888888888886,-37.444444444444464,1.333333333333333,1.333333333333333,0.13333333333333286,8800
1,14,5,-4.25,SEC,SEC,-51.51111111111112,0.15555555555556566,-24.755555555555528,0.022222222222222362,0.022222222222222362,0.28888888888888875,-20100
1,-6,5,0.0,Mountain West,Mountain West,-85.06944444444446,0.2638888888888857,-9.916666666666712,-1.8333333333333333,-1.8472222222222223,-0.5694444444444444,-8900
1,9,5,0.0,Mountain West,Independent,-139.38571428571427,7.700000000000002,74.52857142857147,0.8999999999999999,0.1857142857142864,-0.2142857142857142,4400
1,28,5,-1.3311688311688314,SEC,SEC,-124.58333333333331,1.75,-45.27777777777778,-2.0000000000000004,-1.5555555555555558,-0.3888888888888888,32900
1,18,4,0.0,Sun Belt,Mountain West,-4.474999999999994,-0.625,47.77500000000001,2.1,1.9,-0.5,6700
1,15,4,0.0,Mountain West,Mountain West,-36.42500000000001,-0.049999999999997165,4.050000000000011,0.5249999999999999,0.3500000000000001,-0.7000000000000002,-4400
1,-14,4,7.625,American,American,83.45454545454544,-2.81818181818182,-62.36363636363634,-0.7272727272727275,-0.545454545454545,0.2727272727272727,-38400
1,43,5,-20.133333333333333,Big 12,Big 12,178.60000000000005,-4.75,-41.42500000000001,0.17499999999999982,0.1499999999999999,0.0,-41400
1,-15,5,0.90909090909091,Pac-12,Pac-12,0.5166666666667084,-4.983333333333333,2.8499999999999943,-0.8999999999999999,-0.8999999999999999,-0.08333333333333326,-6400
1,13,5,-6.8000000000000025,SEC,SEC,-34.69999999999999,7.033333333333335,40.66666666666663,-1.2222222222222223,-1.322222222222222,0.3666666666666667,47200
1,-4,5,2.0,ACC,ACC,30.657342657342724,3.2097902097902207,-39.84615384615385,-0.2307692307692317,-0.21678321678321574,0.4965034965034965,4800
1,-8,5,15.4,ACC,ACC,7.699999999999988,2.200000000000003,-61.31666666666664,-1.5333333333333337,-1.5333333333333337,1.1666666666666663,-33800
1,-4,5,5.0,SEC,SEC,-81.34523809523814,5.654761904761911,2.5119047619047308,-0.7142857142857144,-0.7142857142857144,0.20238095238095236,1100
1,38,5,-5.9423076923076925,Pac-12,Pac-12,-27.222222222222232,4.138888888888886,1.9583333333333712,0.5138888888888893,0.29166666666666696,-0.5555555555555556,-28700
1,2,5,-11.846153846153848,Big 12,Big 12,139.3737373737374,-3.666666666666664,-22.03030303030303,0.22222222222222052,0.5555555555555545,0.08080808080808087,3600
1,20,4,-9.0,Big 12,Big 12,56.692307692307736,-3.7692307692307807,-6.153846153846133,1.384615384615385,1.4615384615384626,-0.3076923076923077,-1500
1,14,4,0.0,American,American,16.75,3.5,44.0,1.5,1.5,-1.375,-54500
1,-6,4,0.0,Sun Belt,Sun Belt,66.66666666666671,-9.222222222222236,-42.000000000000014,0.5555555555555558,0.6666666666666674,-0.22222222222222232,3000
1,21,6,0.0,C-USA,C-USA,-118.83838383838392,2.0505050505050515,19.91919191919192,-0.666666666666667,-1.0,-0.07070707070707072,-1300
1,40,6,0.0,C-USA,C-USA,64.1388888888889,-5.111111111111113,-29.875,1.7083333333333333,2.0972222222222223,0.027777777777777683,31700
1,-1,5,0.0,C-USA,C-USA,-29.300000000000008,-0.5,30.0,-0.2999999999999998,-0.2999999999999998,0.0,23700
1,-31,6,3.5,Mountain West,Mountain West,-93.62307692307684,-2.738461538461543,-10.684615384615457,-1.4384615384615382,-1.2923076923076926,0.5076923076923079,8300
1,19,5,-11.316666666666665,ACC,ACC,166.8181818181818,-4.285714285714292,-7.948051948051955,1.5714285714285716,2.0259740259740258,0.14285714285714324,-7700
1,7,6,-4.0,Independent,American,1.6777777777777487,0.7777777777777857,18.599999999999994,0.588888888888889,0.7777777777777777,0.5777777777777777,4500
1,-6,6,0.0,Mountain West,Mountain West,35.125,0.9249999999999972,32.55000000000001,1.5,1.3250000000000002,0.024999999999999908,-2300
1,5,5,-15.4,ACC,ACC,-66.60000000000002,-0.3999999999999986,62.31666666666664,0.6333333333333333,0.6333333333333333,0.2333333333333334,24600
1,9,6,-15.9,Big Ten,Big Ten,-53.77777777777789,9.444444444444457,33.888888888888914,-0.33333333333333304,0.0,-0.4444444444444444,-18200
1,-7,5,20.133333333333333,Big 12,Big 12,-156.91818181818184,-1.0,-48.33636363636362,0.20000000000000015,0.10000000000000007,-0.13636363636363644,11300
1,28,6,-3.2,SEC,Sun Belt,60.25555555555553,-1.033333333333335,9.555555555555557,0.5555555555555554,0.5444444444444434,-0.4777777777777776,4100
1,-2,6,5.1428571428571415,Big Ten,Big Ten,39.195804195804186,-2.9370629370629477,7.818181818181813,-0.3426573426573425,-0.18881118881118875,1.2587412587412583,-18600
1,18,6,0.0,MAC,MAC,11.199999999999989,11.199999999999996,66.4,1.6999999999999995,1.7999999999999998,0.5,-2500
1,17,6,-11.266666666666666,Independent,American,178.44444444444446,-20.444444444444443,-126.77777777777773,-1.3333333333333344,-1.333333333333332,1.0,7700
1,-7,6,-6.9444444444444455,Pac-12,Pac-12,-133.2,26.28333333333333,231.0833333333333,1.6833333333333331,1.6833333333333331,-0.8999999999999999,-7900
1,-27,6,0.0,American,American,16.818181818181813,-6.579545454545452,-46.21590909090909,0.02272727272727271,-0.15909090909090873,1.8181818181818181,36400
1,-7,5,20.666666666666668,Big Ten,Big Ten,-28.03636363636363,-2.172727272727272,2.863636363636373,-1.127272727272727,-0.9181818181818177,0.3999999999999999,20600
1,24,6,0.0,MAC,Independent,183.3809523809524,6.841269841269843,24.12698412698413,3.2698412698412684,3.3015873015873014,-1.238095238095238,-7600
1,25,6,-10.0,Pac-12,Pac-12,49.166666666666686,-0.6666666666666643,21.666666666666657,1.0,1.0,0.0,18600
1,7,5,-2.0,ACC,ACC,-36.65734265734272,4.153846153846146,41.93706293706293,0.6853146853146863,0.6713286713286717,-0.7692307692307692,4200
1,-3,6,0.0,C-USA,C-USA,-111.82222222222231,11.422222222222226,18.622222222222266,-1.7333333333333338,-1.2888888888888892,0.22222222222222232,18300
1,6,5,-5.857142857142858,Pac-12,Pac-12,-179.70909090909092,8.68181818181818,19.890909090909105,-0.2818181818181822,-0.3818181818181827,0.027272727272727337,-9500
1,-7,5,6.8461538461538485,Big 12,Big 12,-82.0940170940172,9.589743589743591,82.89743589743587,-0.1452991452991439,-0.4017094017094012,0.2478632478632479,4700
1,2,5,0.0,MAC,MAC,-24.0,7.100000000000001,78.50000000000001,0.7999999999999998,1.0999999999999996,0.30000000000000004,1200
1,10,5,0.0,American,Sun Belt,78.10606060606062,14.545454545454547,74.28787878787878,0.7878787878787876,0.9696969696969702,-0.3030303030303032,-4500
1,31,6,-4.75,MAC,MAC,100.92424242424244,1.8333333333333428,28.72727272727272,1.9696969696969693,2.060606060606061,0.01515151515151536,-16200
1,35,6,0.0,Big 12,Big 12,150.28409090909088,-2.363636363636367,25.56818181818181,2.693181818181817,2.784090909090909,0.2613636363636365,4800
1,7,6,11.25,SEC,SEC,6.861111111111028,8.527777777777771,0.5277777777776862,0.666666666666667,0.666666666666667,-0.3055555555555557,-9300
1,14,5,0.0,Mountain West,Mountain West,-62.26666666666668,14.666666666666654,122.95555555555565,2.1555555555555546,2.1777777777777785,-0.8888888888888888,-8163
1,21,5,0.0,American,ACC,31.000000000000032,10.090909090909086,90.09090909090912,1.1818181818181808,1.2727272727272716,-0.2727272727272727,27800
1,-18,6,0.0,Sun Belt,Sun Belt,-31.097222222222253,-2.8194444444444287,-26.80555555555555,-1.6111111111111112,-1.7361111111111112,0.125,-6900
1,-3,6,12.5,SEC,SEC,21.25,-7.0,25.041666666666625,0.5416666666666665,0.5416666666666665,0.8333333333333333,-1200
1,14,7,-4.0,Independent,American,-51.55454545454546,-11.0,-75.6727272727273,-0.4818181818181815,-0.2727272727272725,-0.6545454545454545,-12400
1,26,6,3.5,Mountain West,Mountain West,-130.04807692307685,-2.7884615384615397,-6.634615384615444,-0.9134615384615384,-0.9423076923076924,-0.1923076923076923,3900
1,13,6,5.3809523809523805,American,SEC,-0.4833333333332917,7.016666666666667,4.333333333333344,-0.16666666666666696,-0.16666666666666696,-0.6333333333333333,-1700
1,10,6,0.0,ACC,ACC,89.32727272727274,-8.463636363636367,-28.40000000000001,0.20000000000000015,0.10909090909090846,-1.1272727272727274,-16100
1,-33,7,0.0,MAC,MAC,-23.40000000000001,-10.599999999999994,-77.5,-1.9,-1.8999999999999997,-0.4000000000000001,4300
1,-23,7,0.0,Big Ten,Big Ten,-50.58974358974361,-1.8205128205128105,-18.333333333333343,-0.94017094017094,-1.0940170940170937,-0.5213675213675211,22000
1,25,7,-3.2,SEC,C-USA,-6.900000000000035,-1.4999999999999964,-25.599999999999994,-0.4000000000000004,-0.3000000000000007,-0.7,9800
1,-30,7,8.299999999999999,Big Ten,Big Ten,-61.77777777777772,5.666666666666656,11.877777777777734,-0.7000000000000002,-0.833333333333333,0.2,-11800
1,10,7,-7.399999999999999,Independent,Pac-12,2.3333333333333712,-3.5555555555555562,14.555555555555628,-1.1111111111111094,-1.1111111111111107,1.2222222222222219,-33400
1,-18,6,10.266666666666666,SEC,SEC,49.916666666666714,-4.3333333333333215,-25.166666666666657,-1.3888888888888893,-1.3888888888888893,0.3333333333333335,30900
1,3,6,0.0,C-USA,C-USA,66.6388888888889,-13.263888888888884,15.805555555555545,0.8611111111111112,1.083333333333333,-1.5277777777777777,-4700
1,9,7,0.0,SEC,SEC,-3.48888888888888,-3.1555555555555657,0.5555555555555429,-0.22222222222222232,-0.22222222222222232,-1.088888888888889,37000
1,22,7,0.0,C-USA,C-USA,158.33333333333348,-9.0,-23.7777777777778,2.0000000000000004,1.8888888888888888,-0.3333333333333335,-16200
